SGB8	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon_CG08_land_8_20_14_0_20_30_16
SGB20	g__Archaea_unclassified.s__archaeon_GW2011_AR15
SGB21	g__Spirochaetes_unclassified.s__Spirochaetes_bacterium_GWF1_41_5
SGB24	g__Archaea_unclassified.s__archaeon_BMS3Abin17
SGB29	g__Candidatus_Lokiarchaeota_unclassified.s__Candidatus_Lokiarchaeota_archaeon_CR_4
SGB57	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_CG1_02_47_40
SGB58	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon_CG08_land_8_20_14_0_20_34_12
SGB60	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_CG1_02_55_22
SGB61	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_CG08_land_8_20_14_0_20_59_11
SGB65	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_CG1_02_51_15
SGB66	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_CG10_big_fil_rev_8_21_14_0_10_45_29
SGB69	g__Methanomicrobia_unclassified.s__Arc_I_group_archaeon_U1lsi0528_Bin055
SGB72	g__Candidatus_Micrarchaeota_unclassified.s__Candidatus_Micrarchaeota_archaeon_RBG_16_49_10
SGB75	g__Leptospiraceae_unclassified.s__Leptospiraceae_bacterium
SGB78	g__Candidatus_Thorarchaeota_unclassified.s__Candidatus_Thorarchaeota_archaeon_SMTZ_45
SGB79	g__Candidatus_Thorarchaeota_unclassified.s__Candidatus_Thorarchaeota_archaeon_AB_25
SGB82	g__Crenarchaeota_unclassified.s__Crenarchaeota_archaeon_13_1_40CM_3_52_10
SGB85	g__Crenarchaeota_unclassified.s__Crenarchaeota_archaeon_13_1_20CM_2_53_14
SGB120	g__Candidatus_Uhrbacteria_unclassified.s__Candidatus_Uhrbacteria_bacterium_RIFCSPLOWO2_02_FULL_49_11
SGB131	g__Candidatus_Mancarchaeum.s__Candidatus_Mancarchaeum_acidiphilum
SGB136	g__Candidatus_Bathyarchaeota_unclassified.s__Candidatus_Bathyarchaeota_archaeon_RBG_13_60_20	g__Candidatus_Bathyarchaeota_unclassified.s__Candidatus_Bathyarchaeota_archaeon_RBG_16_57_9
SGB137	g__Candidatus_Bathyarchaeota_unclassified.s__Candidatus_Bathyarchaeota_archaeon_RBG_13_52_12
SGB139	g__Candidatus_Bathyarchaeota_unclassified.s__Candidatus_Bathyarchaeota_archaeon_B23
SGB141	g__Methanocorpusculum.s__Methanocorpusculum_labreanum
SGB143	g__Methanolacinia.s__Methanolacinia_petrolearia
SGB144	g__Methanoplanus.s__Methanoplanus_limicola
SGB145	g__Methanospirillum.s__Methanospirillum_hungatei
SGB146	g__Methanomicrobiales_unclassified.s__Methanomicrobiales_archaeon_HGW_Methanomicrobiales_4
SGB149	g__Methanoregula.s__Methanoregula_boonei
SGB153	g__Methanomicrobiales_unclassified.s__Methanomicrobiales_archaeon_HGW_Methanomicrobiales_3
SGB155	g__Methanoregula.s__Methanoregula_formicica
SGB156	g__Methanomicrobiales_unclassified.s__Methanomicrobiales_archaeon_HGW_Methanomicrobiales_1
SGB163	g__Methanosphaerula.s__Methanosphaerula_palustris
SGB168	g__Methanofollis.s__Methanofollis_liminatans
SGB170	g__Methanoculleus.s__Methanoculleus_bourgensis
SGB176	g__Methanomicrobiales_unclassified.s__Methanomicrobiales_archaeon_HGW_Methanomicrobiales_2
SGB177	g__Methanoculleus.s__Methanoculleus_marisnigri
SGB178	g__Methanoculleus.s__Methanoculleus_sediminis
SGB179	g__Methanoculleus.s__Methanoculleus_chikugoensis
SGB180	g__Methanomicrobiales_unclassified.s__Methanomicrobiales_archaeon_HGW_Methanomicrobiales_6
SGB184	g__Methanocella.s__Methanocella_paludicola
SGB185	g__Methanocella.s__Methanocella_conradii
SGB186	g__Methanocella.s__Methanocella_arvoryzae
SGB187	g__Methanothrix.s__Methanothrix_soehngenii
SGB191	g__Methanothrix.s__Methanosaeta_harundinacea
SGB194	g__Methanothrix.s__Methanosaeta_harundinacea
SGB196	g__Methanothrix.s__Methanothrix_thermoacetophila
SGB200	g__Archaea_unclassified.s__uncultured_archaeon_A07HR60	g__Halorubrum.s__Halorubrum_sp_J07HR59
SGB203	g__Haloquadratum.s__Haloquadratum_walsbyi
SGB204	g__Haloquadratum.s__Haloquadratum_walsbyi
SGB205	g__Haloquadratum.s__Haloquadratum_walsbyi
SGB206	g__Haloquadratum.s__Haloquadratum_sp_J07HQX50
SGB207	g__Halanaeroarchaeum.s__Halanaeroarchaeum_sulfurireducens
SGB208	g__Halodesulfurarchaeum.s__Halodesulfurarchaeum_formicicum
SGB209	g__Halobacteriales_unclassified.s__halophilic_archaeon_J07HX64
SGB210	g__Halovenus.s__Halovenus_aranensis
SGB211	g__Halobacteriales_unclassified.s__halophilic_archaeon_J07HB67
SGB212	g__Archaea_unclassified.s__uncultured_archaeon_A07HB70
SGB213	g__Haladaptatus.s__Haladaptatus_paucihalophilus
SGB214	g__Haladaptatus.s__Haladaptatus_sp_R4
SGB215	g__Haladaptatus.s__Haladaptatus_litoreus
SGB216	g__Archaea_unclassified.s__uncultured_archaeon_A07HN63	g__Halonotius.s__Halonotius_sp_J07HN6
SGB218	g__Natronomonas.s__Natronomonas_pharaonis
SGB219	g__Natronomonas.s__Natronomonas_moolapensis
SGB220	g__Halorhabdus.s__Halorhabdus_tiamatea
SGB221	g__Halorhabdus.s__Halorhabdus_utahensis
SGB222	g__Haloarcula.s__Haloarcula_japonica
SGB223	g__Haloarcula.s__Haloarcula_argentinensis
SGB224	g__Haloarcula.s__Haloarcula_californiae	g__Haloarcula.s__Haloarcula_marismortui	g__Haloarcula.s__Haloarcula_sinaiiensis
SGB225	g__Haloarcula.s__Haloarcula_amylolytica	g__Haloarcula.s__Haloarcula_hispanica
SGB226	g__Haloarcula.s__Haloarcula_vallismortis
SGB227	g__Haloarcula.s__Haloarcula_rubripromontorii
SGB228	g__Halorientalis.s__Halorientalis_regularis
SGB229	g__Halorientalis.s__Halorientalis_persicus
SGB230	g__Halorientalis.s__Halorientalis_sp_IM1011
SGB231	g__Halomicrobium.s__Halomicrobium_mukohataei
SGB232	g__Halomicrobium.s__Halomicrobium_zhouii
SGB233	g__Halosimplex.s__Halosimplex_carlsbadense
SGB234	g__Halohasta.s__Halohasta_litchfieldiae
SGB235	g__Haloferacales_unclassified.s__halophilic_archaeon_DL31
SGB236	g__Halobacterium.s__Halobacterium_sp_DL1
SGB237	g__Haloferax.s__Haloferax_larsenii
SGB238	g__Haloferax.s__Haloferax_elongans
SGB239	g__Haloferax.s__Haloferax_mediterranei
SGB240	g__Haloferax.s__Haloferax_gibbonsii	g__Haloferax.s__Haloferax_prahovense
SGB241	g__Haloferax.s__Haloferax_alexandrinus	g__Haloferax.s__Haloferax_lucentense	g__Haloferax.s__Haloferax_volcanii
SGB242	g__Haloferax.s__Haloferax_denitrificans	g__Haloferax.s__Haloferax_massiliensis	g__Haloferax.s__Haloferax_sulfurifontis
SGB243	g__Haloferax.s__Haloferax_sp_SB29
SGB244	g__Halopelagius.s__Halopelagius_longus
SGB245	g__Halopelagius.s__Halopelagius_inordinatus
SGB246	g__Halogeometricum.s__Halogeometricum_borinquense
SGB247	g__Halogeometricum.s__Halogeometricum_pallidum
SGB248	g__Halogeometricum.s__Halogeometricum_rufum
SGB249	g__Halogranum.s__Halogranum_rubrum	g__Halogranum.s__Halogranum_salarium
SGB250	g__Halogranum.s__Halogranum_amylolyticum
SGB251	g__Halogranum.s__Halogranum_gelatinilyticum
SGB252	g__Haloprofundus.s__Haloprofundus_marisrubri
SGB253	g__Salinigranum.s__Salinigranum_rubrum
SGB254	g__Haloplanus.s__Haloplanus_vescus
SGB255	g__Salinarchaeum.s__Salinarchaeum_sp_Harcht_Bsk1
SGB256	g__Natronoarchaeum.s__Natronoarchaeum_philippinense
SGB257	g__Halobacterium.s__Halobacterium_salinarum
SGB258	g__Halobacterium.s__Halobacterium_hubeiense
SGB259	g__Halobacterium.s__Halobacterium_jilantaiense
SGB260	g__Halarchaeum.s__Halarchaeum_acidiphilum
SGB261	g__Halobellus.s__Halobellus_clavatus
SGB262	g__Halobellus.s__Halobellus_limi
SGB263	g__Candidatus_Halobonum.s__Candidatus_Halobonum_tyrrellensis
SGB264	g__Halobaculum.s__Halobaculum_gomorrense
SGB265	g__Halolamina.s__Halolamina_pelagica
SGB266	g__Halolamina.s__Halolamina_pelagica
SGB267	g__Halolamina.s__Halolamina_sp_CBA1230
SGB268	g__Halopenitus.s__Halopenitus_persicus
SGB269	g__Halopenitus.s__Halopenitus_malekzadehii
SGB270	g__Halorubrum.s__Halorubrum_hochstenium	g__Halorubrum.s__Halorubrum_tebenquichense
SGB271	g__Halorubrum.s__Halorubrum_sp_AJ67
SGB272	g__Halorubrum.s__Halorubrum_chaoviator	g__Halorubrum.s__Halorubrum_ezzemoulense
SGB273	g__Halorubrum.s__Halorubrum_coriense
SGB274	g__Halorubrum.s__Halorubrum_arcis	g__Halorubrum.s__Halorubrum_distributum	g__Halorubrum.s__Halorubrum_litoreum	g__Halorubrum.s__Halorubrum_terrestre
SGB275	g__Halorubrum.s__Halorubrum_tropicale
SGB276	g__Halorubrum.s__Halorubrum_sodomense
SGB277	g__Halorubrum.s__Halorubrum_californiense
SGB279	g__Halorubrum.s__Halorubrum_kocurii
SGB280	g__Halorubrum.s__Halorubrum_lipolyticum
SGB281	g__Halorubrum.s__Halorubrum_saccharovorum
SGB282	g__Halorubrum.s__Halorubrum_sp_WN019
SGB283	g__Halorubrum.s__Halorubrum_saccharovorum
SGB284	g__Halorubrum.s__Halorubrum_persicum
SGB285	g__Halorubrum.s__Halorubrum_lacusprofundi
SGB286	g__Halorubrum.s__Halorubrum_aidingense
SGB287	g__Halorubrum.s__Halorubrum_halodurans
SGB288	g__Archaea_unclassified.s__uncultured_archaeon_A07HR67
SGB289	g__Halorubrum.s__Halorubrum_vacuolatum
SGB290	g__Haloarchaeobius.s__Haloarchaeobius_iranensis
SGB291	g__Halovivax.s__Halovivax_ruber
SGB292	g__Halovivax.s__Halovivax_asiaticus
SGB293	g__Halostagnicola.s__Halostagnicola_sp_A56
SGB294	g__Halostagnicola.s__Halostagnicola_kamekurae
SGB295	g__Halostagnicola.s__Halostagnicola_larsenii
SGB296	g__Natrialba.s__Natrialba_aegyptia	g__Natrialba.s__Natrialba_taiwanensis
SGB297	g__Natrialba.s__Natrialba_asiatica
SGB298	g__Natrialba.s__Natrialba_magadii
SGB299	g__Natrialba.s__Natrialba_hulunbeirensis
SGB300	g__Natrialba.s__Natrialba_sp_SSL1
SGB301	g__Natrialba.s__Natrialba_chahannaoensis
SGB302	g__Haloterrigena.s__Haloterrigena_daqingensis
SGB303	g__Natronorubrum.s__Natronorubrum_sediminis
SGB304	g__Halobiforma.s__Halobiforma_haloterrestris	g__Halobiforma.s__Halobiforma_lacisalsi
SGB305	g__Natronobacterium.s__Natronobacterium_gregoryi
SGB306	g__Natronobacterium.s__Natronobacterium_texcoconense
SGB307	g__Halobiforma.s__Halobiforma_nitratireducens
SGB308	g__Natronococcus.s__Natronococcus_occultus
SGB309	g__Natronococcus.s__Natronococcus_amylolyticus
SGB310	g__Natronococcus.s__Natronococcus_jeotgali
SGB311	g__Natronorubrum.s__Natronorubrum_bangense
SGB312	g__Natronorubrum.s__Natronorubrum_sulfidifaciens
SGB313	g__Natronorubrum.s__Natronorubrum_thiooxidans
SGB314	g__Haloterrigena.s__Haloterrigena_limicola
SGB315	g__Haloterrigena.s__Haloterrigena_hispanica
SGB316	g__Natrinema.s__Natrinema_versiforme
SGB317	g__Natrinema.s__Natrinema_sp_CBA1119
SGB318	g__Natrinema.s__Natrinema_ejinorense
SGB319	g__Natrinema.s__Natrinema_salaciae
SGB320	g__Natrinema.s__Natrinema_gari
SGB321	g__Natrinema.s__Natrinema_altunense
SGB322	g__Natrinema.s__Natrinema_pallidum
SGB323	g__Haloterrigena.s__Haloterrigena_thermotolerans	g__Natrinema.s__Natrinema_pellirubrum
SGB325	g__Haloterrigena.s__Haloterrigena_saccharevitans
SGB326	g__Halopiger.s__Halopiger_salifodinae
SGB327	g__Natronorubrum.s__Natronorubrum_tibetense
SGB328	g__Natronorubrum.s__Natronorubrum_texcoconense
SGB329	g__Haloterrigena.s__Haloterrigena_turkmenica
SGB330	g__Haloterrigena.s__Haloterrigena_salina
SGB331	g__Natronolimnobius.s__Natronolimnobius_innermongolicus
SGB332	g__Halopiger.s__Halopiger_xanaduensis
SGB333	g__Natronolimnobius.s__Natronolimnobius_baerhuensis
SGB334	g__Halalkalicoccus.s__Halalkalicoccus_jeotgali
SGB335	g__Halalkalicoccus.s__Halalkalicoccus_paucihalophilus
SGB336	g__Halococcus.s__Halococcus_morrhuae
SGB337	g__Halococcus.s__Halococcus_thailandensis
SGB338	g__Halococcus.s__Halococcus_saccharolyticus
SGB339	g__Halococcus.s__Halococcus_salifodinae
SGB340	g__Halococcus.s__Halococcus_hamelinensis
SGB345	g__Ferroplasma.s__Ferroplasma_acidarmanus	g__Ferroplasma.s__Ferroplasma_acidiphilum
SGB346	g__Acidiplasma.s__Acidiplasma_aeolicum	g__Acidiplasma.s__Acidiplasma_cupricumulans
SGB347	g__Picrophilus.s__Picrophilus_oshimae	g__Picrophilus.s__Picrophilus_torridus
SGB348	g__Cuniculiplasma.s__Cuniculiplasma_divulgatum	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_Gpl
SGB349	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_A_plasma
SGB352	g__Thermoplasma.s__Thermoplasma_volcanium
SGB353	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_I_plasma
SGB354	g__Thermoplasma.s__Thermoplasma_acidophilum
SGB355	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_B_DKE
SGB356	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_E_plasma
SGB361	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon_CG09_land_8_20_14_0_10_32_12
SGB363	g__Methanomassiliicoccus.s__Candidatus_Methanomassiliicoccus_intestinalis
SGB368	g__Methanomassiliicoccales_unclassified.s__Methanomassiliicoccales_archaeon_RumEn_M1
SGB385	g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_alvus
SGB387	g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_sp_1R26
SGB388	g__Thermoplasmatales_unclassified.s__Thermoplasmatales_archaeon_BRNA1
SGB389	g__Thermoplasmata_unclassified.s__methanogenic_archaeon_ISO4_H5
SGB394	g__Methanomassiliicoccales_unclassified.s__Methanomassiliicoccales_archaeon_RumEn_M2
SGB396	g__Candidatus_Methanoplasma.s__Candidatus_Methanoplasma_termitum
SGB521	g__Candidatus_Shapirobacteria_unclassified.s__Candidatus_Shapirobacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_48_15
SGB529	g__Clostridia_unclassified.s__Clostridia_bacterium_41_269
SGB531	g__Dethiobacter.s__Dethiobacter_alkaliphilus
SGB536	g__Chloroflexi_unclassified.s__Chloroflexi_bacterium_RBG_16_48_8
SGB541	g__Cenarchaeum.s__Cenarchaeum_symbiosum
SGB544	g__Candidatus_Nitrosopelagicus.s__Candidatus_Nitrosopelagicus_brevis
SGB547	g__Thaumarchaeota_unclassified.s__Thaumarchaeota_archaeon_N4
SGB548	g__Candidatus_Nitrosotalea.s__Candidatus_Nitrosotalea_devanaterra
SGB549	g__Candidatus_Nitrosotalea.s__Nitrosotalea_sp_CS
SGB550	g__Candidatus_Nitrosotalea.s__Nitrosotalea_sp_Nd2
SGB554	g__Nitrosoarchaeum.s__Nitrosarchaeum_koreense
SGB556	g__Thaumarchaeota_unclassified.s__Marine_Group_I_thaumarchaeote_SCGC_AAA799_P11
SGB557	g__Nitrosopumilus.s__Nitrosopumilus_maritimus
SGB558	g__Nitrosopumilus.s__Candidatus_Nitrosopumilus_koreensis
SGB559	g__Nitrosopumilus.s__Candidatus_Nitrosopumilus_piranensis
SGB560	g__Nitrosopumilus.s__Candidatus_Nitrosopumilus_salaria
SGB561	g__Nitrosopumilus.s__Candidatus_Nitrosopumilus_adriaticus
SGB562	g__Nitrosopumilus.s__Candidatus_Nitrosopumilus_sediminis
SGB566	g__Candidatus_Heimdallarchaeota_unclassified.s__Candidatus_Heimdallarchaeota_archaeon_AB_125
SGB582	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon
SGB583	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon_CG11_big_fil_rev_8_21_14_0_20_37_9
SGB584	g__Archaea_unclassified.s__archaeon_GW2011_AR10
SGB585	g__Candidatus_Diapherotrites_unclassified.s__Candidatus_Diapherotrites_archaeon
